UID,Name,Nat,Club,2nd Nat,Division,Best Pos,Age,Transfer Value,xG/90,xG-OP,FA,Off,xG/shot,Cr C/90,Conv %,NP0xG/90,Gls/90,xA/90,Ch C/90,K Ps/90,Pres A/90,Dist/90,Cr C/A,Drb/90,Sprints/90,Blk/90,Int/90,K Hdrs/90,K Tck/90,Poss Won/90,Poss Lost/90,Tck/90,Tck R,Hdr %,xSv %,Pens Saved Ratio,Pas %,Sv %,Cln/90,Pr passes/90,Gl Mst,xGP/90,All/90,Inf,Rec
2000087400,Dário Essugo,POR,Strasbourg,ANG,Ligue 1 Uber Eats,DM,22,$7.8M - $12M,0.04,-0.73,17.00,1.00,0.18,0.15,0.00,0.04,0.00,0.17,0.15,1.40,10.39,8.1mi,0.42,0.80,11.54,0.60,1.75,0.40,0.00,10.79,6.75,2.00,0.82,0.63,0.00,0.00,0.89,0.00,0.00,5.85,0.00,0.00,0.00,Wnt,0 0 0
18101866,Shawn Adewoye,NGA,sc Heerenveen,BEL,Eredivisie,D (C),26,$7.8M - $11.5M,0.05,-0.53,10.00,1.00,0.11,0.03,0.07,0.05,0.03,0.07,0.17,0.27,2.97,6.9mi,0.14,0.20,4.64,0.67,1.80,0.87,0.13,14.42,2.67,1.03,0.84,0.71,0.00,0.00,0.90,0.00,0.00,3.41,0.00,0.00,0.00,,0 0 0
2000090622,Santiago Mouriño,URU,Famalicão,ESP,Portuguese Premier League,D (C),25,$7.8M - $11.5M,0.09,-0.91,14.00,0.00,0.10,0.06,0.07,0.09,0.06,0.04,0.00,0.21,3.24,7.1mi,0.20,0.24,6.13,0.47,1.56,0.65,0.29,16.30,3.62,1.30,0.77,0.69,0.00,0.00,0.90,0.00,0.00,4.04,0.00,0.00,0.00,,0 0 0
2000025176,Rocco Ascone,FRA,FC Nordsjælland,ITA,3F Superliga,DM,23,$7.8M - $11.5M,0.04,-0.78,24.00,3.00,0.08,0.23,0.05,0.04,0.02,0.17,0.36,1.25,11.18,7.6mi,0.21,0.45,11.55,0.23,1.41,0.41,0.05,17.08,11.14,2.63,0.84,0.36,0.00,0.00,0.87,0.00,0.00,3.40,0.00,0.00,0.00,,0 0 0
19383187,Igor Gomes,BRA,QPR,,Sky Bet Championship,D (C),26,$7.8M - $9.6M,0.09,-2.35,6.00,0.00,0.13,0.04,0.00,0.09,0.00,0.04,0.04,0.31,4.01,7.1mi,0.11,0.35,5.25,0.54,1.56,1.17,0.31,14.32,3.35,1.48,0.78,0.83,0.00,0.00,0.90,0.00,0.00,4.20,0.00,0.00,0.00,Wnt,0 0 0
84159827,Joël Monteiro,SUI,Young Boys,POR,Swiss Super League,ST (C),27,$7.8M - $9.6M,0.43,2.55,73.00,14.00,0.12,0.03,0.14,0.43,0.51,0.06,0.03,0.58,7.09,7.0mi,0.10,1.31,5.88,0.16,1.18,0.03,0.00,1.76,18.63,0.93,0.73,0.30,0.00,0.00,0.87,0.00,0.00,0.58,0.00,0.00,0.00,,0 0 0
20046423,Brenden Aaronson,USA,Leeds,,Sky Bet Championship,M (C),26,$7.8M,0.08,2.12,8.00,0.00,0.06,0.09,0.21,0.08,0.27,0.15,0.36,0.99,11.91,8.3mi,0.08,1.70,14.96,0.27,1.43,0.00,0.00,7.43,19.25,2.15,0.89,0.27,0.00,0.00,0.89,0.00,0.00,1.97,0.00,0.00,0.00,Wnt,0 0 0
14201600,Pablo Solari,ARG,River,,Argentine Premier Division,AM (R),26,$7.6M - $11.5M,0.30,0.80,22.00,6.00,0.12,0.23,0.13,0.30,0.35,0.08,0.12,1.33,11.76,7.9mi,0.08,2.71,14.93,0.46,1.79,0.06,0.00,4.61,16.32,1.96,0.92,0.20,0.00,0.00,0.85,0.00,0.00,2.42,0.00,0.00,0.00,Wnt,0 0 0
70131634,Ravil Tagir,TUR,Ba?ak?ehir FK,KAZ,Turkish Super League,D (C),23,$7.6M - $11.5M,0.04,-0.27,9.00,2.00,0.12,0.03,0.09,0.04,0.03,0.03,0.03,0.19,2.91,7.0mi,0.33,0.28,4.97,0.53,1.87,0.78,0.22,17.24,2.25,1.00,0.70,0.67,0.00,0.00,0.90,0.00,0.00,4.19,0.00,0.00,0.00,,0 0 0
28122840,Harvey White,ENG,Cardiff,,Sky Bet League One,M (C),25,$7.6M - $11.5M,0.04,-1.39,19.00,0.00,0.11,0.29,0.00,0.04,0.00,0.15,0.25,1.34,9.53,8.0mi,0.29,0.57,12.01,0.51,1.37,0.35,0.06,11.44,7.20,2.26,0.81,0.41,0.00,0.00,0.88,0.00,0.00,4.17,0.00,0.00,0.00,,0 0 0
89061572,Hector Kyprianou,CYP,Peterborough,ENG,Sky Bet League One,M (C),25,$7.6M - $11M,0.05,-0.29,26.00,1.00,0.07,0.04,0.06,0.05,0.04,0.12,0.28,1.25,10.11,8.2mi,0.12,0.68,12.16,0.48,2.21,0.40,0.00,12.56,7.45,1.93,0.86,0.59,0.00,0.00,0.88,0.00,0.00,4.43,0.00,0.00,0.00,Inj,0 0 0
19371114,Luquinha,BRA,PTM,POR,Portuguese Premier League,AM (C),26,$7.6M - $11M,0.18,-0.88,24.00,6.00,0.11,0.37,0.09,0.18,0.15,0.22,0.37,1.35,9.89,8.0mi,0.21,1.61,12.34,0.26,1.42,0.00,0.07,11.10,16.98,1.50,0.79,0.22,0.00,0.00,0.84,0.00,0.00,1.94,0.00,0.00,0.00,,0 0 0
98041798,Nicolas Vouilloz,SUI,Basel,ESP,Swiss Super League,D (C),25,$7.6M - $11M,0.07,-2.36,17.00,0.00,0.10,0.09,0.03,0.07,0.02,0.09,0.13,0.40,3.57,7.1mi,0.19,0.15,6.26,0.53,1.85,0.29,0.44,16.06,3.90,1.45,0.84,0.70,0.00,0.00,0.94,0.00,0.00,3.77,0.00,0.00,0.00,Wnt,0 0 0
51072274,José Alvarado,MEX,León,,Mexican First Division,ST (C),27,$7.6M - $11M,0.30,2.52,62.00,16.00,0.09,0.16,0.13,0.30,0.40,0.15,0.12,0.95,7.00,7.4mi,0.40,0.75,6.56,0.16,0.99,0.04,0.00,2.09,13.95,1.34,0.85,0.22,0.00,0.00,0.84,0.00,0.00,1.07,0.00,0.00,0.00,,0 0 0
2000077331,Valentín Gómez,ARG,LOSC,ESP,Ligue 1 Uber Eats,D (C),23,$7.6M - $9.2M,0.04,-0.89,6.00,0.00,0.22,0.04,0.00,0.04,0.00,0.02,0.08,0.17,3.60,7.0mi,0.12,0.41,5.71,0.29,1.74,0.50,0.25,14.68,3.89,1.49,0.84,0.66,0.00,0.00,0.92,0.00,0.00,5.21,0.00,0.00,0.00,,0 0 0
91177154,Ahmed Kutucu,TUR,PSV,GER,Eredivisie,AM (R),27,$7.4M - $11M,0.56,-4.59,17.00,0.00,0.15,0.26,0.07,0.56,0.26,0.13,0.07,1.57,13.31,7.6mi,0.09,2.43,15.01,0.33,1.84,0.00,0.00,4.46,18.81,1.44,0.67,0.47,0.00,0.00,0.85,0.00,0.00,2.36,0.00,0.00,0.00,Wnt,0 0 0
93122308,Armin Gigovi?,SWE,Borussia M'gladbach,BIH,Bundesliga,DM,25,$7.4M - $11M,0.18,-2.09,23.00,1.00,0.12,0.18,0.07,0.18,0.11,0.13,0.46,1.70,10.28,7.9mi,0.23,0.89,12.79,0.25,1.77,0.35,0.11,12.37,11.13,1.77,0.71,0.63,0.00,0.00,0.89,0.00,0.00,3.61,0.00,0.00,0.00,,0 0 0
2000135060,David Watson,SCO,Kilmarnock,,cinch Premiership,M (C),22,$7.4M - $11M,0.03,-0.85,22.00,0.00,0.28,0.03,0.00,0.03,0.00,0.09,0.15,0.99,9.88,8.0mi,0.14,0.63,12.05,0.45,2.19,0.12,0.15,13.40,5.80,2.01,0.73,0.33,0.00,0.00,0.89,0.00,0.00,3.85,0.00,0.00,0.00,Ask,0 0 0
91190216,Marvin Pieringer,GER,Heidenheim,,Bundesliga,ST (C),27,$7.4M - $10.5M,0.46,-0.27,45.00,11.00,0.13,0.05,0.13,0.42,0.45,0.09,0.15,0.55,7.87,7.3mi,0.06,0.95,6.77,0.15,0.95,0.15,0.05,1.94,16.73,1.54,0.72,0.39,0.00,0.00,0.85,0.00,0.00,0.75,0.00,0.00,0.00,,0 0 0
95037871,Alex Cochrane,ENG,Hearts,,cinch Premiership,D (L),27,$7.4M - $9M,0.01,-0.23,38.00,1.00,0.12,0.86,0.00,0.01,0.00,0.06,0.06,1.06,9.57,8.1mi,0.11,1.27,17.69,0.71,2.83,0.41,0.21,12.67,12.31,2.54,0.70,0.58,0.00,0.00,0.88,0.00,0.00,5.55,0.00,0.00,0.00,,0 0 0
37084339,Fedde de Jong,NED,SC Cambuur,,Eredivisie,AM (C),23,$7.4M - $9M,0.14,-1.53,26.00,6.00,0.10,0.20,0.06,0.14,0.08,0.11,0.24,0.63,9.78,8.2mi,0.26,1.23,14.13,0.20,1.15,0.08,0.04,10.57,17.37,1.54,0.76,0.41,0.00,0.00,0.88,0.00,0.00,1.46,0.00,0.00,0.00,,0 0 0
39056735,Valgeir Friðriksson,ISL,Troyes,,Ligue 1 Uber Eats,D (R),25,$7.4M - $9M,0.05,1.37,33.00,4.00,0.10,0.17,0.19,0.05,0.09,0.09,0.14,0.92,7.65,7.9mi,0.07,1.23,16.70,0.92,2.46,0.43,0.17,10.23,13.24,2.21,0.79,0.73,0.00,0.00,0.88,0.00,0.00,4.99,0.00,0.00,0.00,,0 0 0
2000073857,Guilherme Biro,BRA,COR,,Brazilian National First Division,AM (R),23,$7.4M - $8.8M,0.19,2.06,21.00,8.00,0.10,0.53,0.17,0.19,0.33,0.13,0.13,1.32,11.39,7.2mi,0.15,2.96,12.51,0.33,1.71,0.00,0.00,5.60,18.04,2.96,0.85,0.19,0.00,0.00,0.85,0.00,0.00,2.57,0.00,0.00,0.00,,0 0 0
36127169,Lefteris Lyratzis,GRE,PAOK,,Greek Super League 1,D (R),27,$7.4M - $8.8M,0.06,-0.63,37.00,1.00,0.09,0.34,0.06,0.06,0.03,0.04,0.14,0.59,8.62,7.1mi,0.14,1.55,14.38,0.48,2.17,0.14,0.14,11.62,12.59,2.10,0.78,0.59,0.00,0.00,0.89,0.00,0.00,3.72,0.00,0.00,0.00,Wnt,0 0 0
49045906,Enzo Loiodice,FRA,VfB Stuttgart,,Bundesliga,M (C),26,$7.2M - $10.5M,0.09,-1.39,10.00,3.00,0.17,0.07,0.00,0.09,0.00,0.15,0.27,1.36,11.90,7.6mi,0.09,0.54,11.35,0.27,1.36,0.14,0.14,11.96,12.64,1.63,0.83,0.31,0.00,0.00,0.88,0.00,0.00,4.08,0.00,0.00,0.00,,0 0 0
28115472,Dal Varešanovi?,BIH,Rizespor,AUT,Turkish Super League,AM (C),25,$7.2M - $10.5M,0.18,0.52,32.00,7.00,0.08,0.33,0.09,0.18,0.20,0.19,0.26,1.42,10.54,8.2mi,0.20,1.48,13.14,0.20,1.15,0.00,0.00,14.56,13.37,1.81,0.92,0.24,0.00,0.00,0.85,0.00,0.00,1.84,0.00,0.00,0.00,Wnt,0 0 0
28122192,Sylvester Jasper,BUL,VfL Bochum,NGA,Bundesliga 2,AM (R),25,$7.2M - $10M,0.14,1.27,22.00,11.00,0.08,0.55,0.12,0.14,0.20,0.26,0.55,1.61,13.11,7.8mi,0.14,3.26,14.31,0.50,1.76,0.05,0.00,5.17,15.32,2.71,0.78,0.22,0.00,0.00,0.82,0.00,0.00,2.76,0.00,0.00,0.00,,0 0 0
84159755,Marvin Keller,SUI,Young Boys,,Swiss Super League,GK,24,$7.2M - $8.8M,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7mi,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,5.25,0.03,0.33,0.00,0.89,0.33,0.90,0.77,0.44,0.00,0.00,0.33,0.93,,0 0 0
16191381,Tobias Koch,AUT,Las Palmas,,Spanish First Division,DM,26,$7.2M - $8.6M,0.06,-0.61,18.00,1.00,0.11,0.00,0.07,0.06,0.03,0.14,0.21,0.86,9.06,8.1mi,0.00,0.79,11.57,0.48,1.65,0.41,0.10,11.12,6.35,2.57,0.85,0.77,0.00,0.00,0.89,0.00,0.00,3.36,0.00,0.00,0.00,,0 0 0
43391662,Andrea Carboni,ITA,Brianza,,Italian Serie A,D (C),26,$7M - $10.5M,0.03,-0.92,7.00,0.00,0.08,0.00,0.00,0.03,0.00,0.02,0.07,0.21,3.91,6.9mi,0.00,0.21,5.01,0.48,1.28,1.00,0.28,12.72,3.28,1.42,0.72,0.70,0.00,0.00,0.91,0.00,0.00,4.35,0.00,0.00,0.00,,0 0 0
2000116658,Jesse van de Haar,NED,FC Utrecht,,Eredivisie,ST (C),22,$7M - $10.5M,0.59,-0.10,37.00,8.00,0.12,0.15,0.12,0.59,0.58,0.12,0.44,0.15,6.86,7.3mi,0.27,1.26,7.59,0.15,1.22,0.00,0.00,2.58,16.78,0.88,0.72,0.25,0.00,0.00,0.84,0.00,0.00,0.54,0.00,0.00,0.00,,0 0 0
2000151103,Carlos Garcés,COL,BRG,,Portuguese Premier League,D (C),25,$7M - $8.6M,0.06,-0.93,7.00,1.00,0.15,0.00,0.08,0.06,0.03,0.03,0.03,0.15,3.16,7.0mi,0.00,0.26,4.95,0.44,1.55,1.11,0.50,14.43,3.45,1.32,0.80,0.72,0.00,0.00,0.91,0.00,0.00,3.92,0.00,0.00,0.00,,0 0 0
18106063,Damjan Pavlovi?,BEL,Charleroi,SRB,Jupiler Pro League,DM,25,$7M - $8.4M,0.09,-1.75,21.00,2.00,0.15,0.13,0.06,0.09,0.03,0.16,0.30,0.93,9.29,7.8mi,0.22,0.67,10.95,0.57,1.73,0.13,0.03,13.01,8.09,1.93,0.82,0.40,0.00,0.00,0.87,0.00,0.00,5.09,0.00,0.00,0.00,,0 0 0
19354888,Reinier,BRA,ASSE,,Ligue 1 Uber Eats,AM (C),25,$7M,0.12,-2.38,22.00,2.00,0.10,0.52,0.00,0.12,0.00,0.10,0.21,1.47,10.47,8.1mi,0.18,1.47,11.51,0.37,1.78,0.00,0.00,9.16,18.94,2.15,0.80,0.36,0.00,0.00,0.87,0.00,0.00,2.41,0.00,0.00,0.00,Lst,0 0 0
79031726,Roberto Fernández,PAR,Dinamo Moscow,,Russian Premier League,D (C),26,$7M,0.09,-0.79,3.00,0.00,0.14,0.05,0.08,0.09,0.05,0.05,0.11,0.21,2.32,7.4mi,0.33,0.16,6.00,0.47,2.16,0.47,0.21,17.53,2.32,0.89,0.71,0.76,0.00,0.00,0.90,0.00,0.00,5.00,0.00,0.00,0.00,,0 0 0
28116312,Mark McGuinness,IRL,Cardiff,ENG,Sky Bet League One,D (C),26,$6.8M - $10M,0.05,0.85,13.00,0.00,0.09,0.00,0.13,0.05,0.07,0.06,0.02,0.26,3.38,7.1mi,0.00,0.12,5.37,0.49,1.62,1.17,0.49,17.57,3.19,1.48,0.81,0.80,0.00,0.00,0.90,0.00,0.00,3.42,1.00,0.00,0.00,,0 0 0
27132704,Carlo Holse,DEN,Samsunspor,,Turkish Super League,M (R),27,$6.8M - $10M,0.25,0.49,41.00,4.00,0.10,1.84,0.11,0.25,0.27,0.12,0.27,1.64,13.54,7.3mi,0.20,2.31,14.31,0.30,2.11,0.10,0.00,5.66,15.51,2.21,0.80,0.23,0.00,0.00,0.83,0.00,0.00,2.55,0.00,0.00,0.00,,0 0 0
14201370,Aarón Molinas,ARG,Defensa y Justicia,ITA,Argentine Premier Division,AM (C),26,$6.8M - $10M,0.51,-2.92,13.00,2.00,0.13,1.65,0.07,0.51,0.26,0.29,0.43,1.73,11.52,8.1mi,0.40,1.56,13.43,0.17,1.73,0.00,0.00,15.68,15.59,1.30,0.71,0.19,0.00,0.00,0.85,0.00,0.00,1.39,0.00,0.00,0.00,,0 0 0
83261126,Danilo Veiga,POR,Bristol City,BRA,Sky Bet Championship,D (R),24,$6.8M - $9.8M,0.10,-4.03,60.00,4.00,0.12,0.27,0.02,0.10,0.02,0.09,0.16,0.99,8.99,7.7mi,0.12,1.85,15.97,0.60,1.99,0.57,0.14,12.75,13.88,2.53,0.78,0.67,0.00,0.00,0.89,0.00,0.00,5.77,0.00,0.00,0.00,,0 0 0
90086631,Josh Campbell,SCO,Hibernian,,cinch Premiership,M (C),26,$6.8M - $8.4M,0.15,0.84,14.00,4.00,0.09,0.09,0.11,0.15,0.19,0.08,0.33,1.03,11.94,7.7mi,0.14,0.93,11.52,0.37,1.82,0.00,0.05,13.62,10.82,1.91,0.85,0.47,0.00,0.00,0.87,0.00,0.00,3.13,0.00,0.00,0.00,,0 0 0
2000073225,Alemão,BRA,ASSE,,Ligue 1 Uber Eats,D (C),24,$6.8M - $8.2M,0.05,-0.65,10.00,1.00,0.18,0.00,0.11,0.05,0.03,0.01,0.03,0.39,3.29,7.1mi,0.00,0.16,5.33,0.58,1.36,1.16,0.32,13.69,5.10,1.32,0.79,0.79,0.00,0.00,0.91,0.00,0.00,3.58,0.00,0.00,0.00,,0 0 0
14241925,Cristian Medina,ARG,FC Porto,,Portuguese Premier League,M (C),24,$6.8M - $8.2M,0.24,-1.99,6.00,1.00,0.13,0.00,0.04,0.24,0.08,0.14,0.57,1.05,10.49,8.0mi,0.00,0.48,12.19,0.24,1.45,0.08,0.00,11.54,10.41,2.26,0.85,0.24,0.00,0.00,0.91,0.00,0.00,3.71,0.00,0.00,0.00,,0 0 0
43317768,Andrea Ghion,ITA,Como,,Italian Serie A,DM,27,$6.6M - $9.8M,0.06,3.27,17.00,2.00,0.08,0.21,0.23,0.06,0.18,0.17,0.18,1.38,11.01,7.5mi,0.13,0.96,10.40,0.32,2.02,0.18,0.07,11.15,13.85,1.81,0.78,0.41,0.00,0.00,0.88,0.00,0.00,3.73,0.00,0.00,0.00,,0 0 0
67293498,Cristo Romero,ESP,Antwerp,,Jupiler Pro League,M (L),27,$6.6M - $9.8M,0.01,0.65,38.00,3.00,0.07,0.53,0.20,0.01,0.04,0.16,0.33,1.23,10.58,7.4mi,0.13,2.25,12.91,0.74,2.94,0.12,0.16,9.64,14.34,2.04,0.69,0.20,0.00,0.00,0.87,0.00,0.00,4.66,0.00,0.00,0.00,,0 0 0
37087090,Julian Baas,NED,Excelsior,,Eredivisie,DM,25,$6.6M - $9.6M,0.01,0.70,16.00,3.00,0.07,0.09,0.25,0.01,0.05,0.18,0.14,0.99,10.96,7.7mi,0.05,0.75,11.81,0.47,1.55,0.38,0.05,11.57,9.88,1.88,0.85,0.55,0.00,0.00,0.89,0.00,0.00,3.20,0.00,0.00,0.00,,0 0 0
2000022188,Lucas Stassin,BEL,Westerlo,,Jupiler Pro League,ST (C),22,$6.6M - $9.6M,0.54,-2.32,66.00,18.00,0.17,0.14,0.14,0.48,0.45,0.08,0.14,0.52,7.51,7.0mi,0.33,0.77,6.50,0.24,0.87,0.17,0.07,3.08,17.02,1.43,0.71,0.39,0.00,0.00,0.86,0.00,0.00,0.63,0.00,0.00,0.00,,0 0 0
29217116,Zach Robinson,ENG,AFC Wimbledon,,Sky Bet Championship,ST (C),24,$6.6M - $9.6M,0.34,-0.31,69.00,13.00,0.11,0.10,0.11,0.34,0.33,0.05,0.13,0.62,7.65,7.6mi,0.03,1.28,8.70,0.13,1.18,0.07,0.00,2.62,17.63,1.47,0.74,0.27,0.00,0.00,0.85,0.00,0.00,0.78,0.00,0.00,0.00,,0 0 0
43617224,Ebrima Darboe,GAM,ASSE,,Ligue 1 Uber Eats,M (C),25,$6.6M - $9.2M,0.04,-1.11,22.00,2.00,0.09,0.03,0.00,0.04,0.00,0.12,0.07,0.86,10.23,8.0mi,0.12,0.96,11.56,0.36,1.69,0.20,0.07,10.79,6.29,2.09,0.77,0.41,0.00,0.00,0.89,0.00,0.00,4.27,0.00,0.00,0.00,,0 0 0
67276239,Imanol,ESP,Vallecano,BAS,Spanish First Division,D (L),26,$6.6M - $8.2M,0.01,-0.18,19.00,2.00,0.09,0.40,0.00,0.01,0.00,0.06,0.13,1.10,9.01,8.0mi,0.14,1.10,15.55,1.10,2.16,0.22,0.35,9.72,13.03,2.87,0.80,0.65,0.00,0.00,0.84,0.00,0.00,5.39,0.00,0.00,0.00,,0 0 0
14229897,Rodrigo Herrera,ARG,Defensa y Justicia,,Argentine Premier Division,DM,26,$6.6M - $7.8M,0.18,-1.29,8.00,0.00,0.14,0.08,0.06,0.18,0.08,0.27,0.56,1.04,9.96,7.8mi,0.50,0.80,11.72,0.32,2.09,0.40,0.24,13.81,6.66,2.25,0.70,0.59,0.00,0.00,0.90,0.00,0.00,4.50,0.00,0.00,0.00,,0 0 0
53173177,Ismaïla Coulibaly,MLI,Vitesse,,Eredivisie,M (C),26,$6.6M - $7.8M,0.08,-0.87,13.00,3.00,0.17,0.12,0.09,0.08,0.04,0.06,0.17,1.03,10.00,8.3mi,0.21,0.83,11.98,0.41,1.24,0.29,0.00,9.83,6.53,1.57,0.67,0.39,0.00,0.00,0.89,0.00,0.00,4.34,0.00,0.00,0.00,,0 0 0
29173645,Lewis Gibson,ENG,Watford,,Sky Bet Championship,D (C),26,$6.6M - $7.8M,0.04,-1.56,3.00,0.00,0.07,0.05,0.00,0.04,0.00,0.03,0.07,0.49,3.81,7.4mi,0.11,0.12,7.59,0.92,2.35,1.63,0.30,15.63,8.73,1.16,0.84,0.76,0.00,0.00,0.93,0.00,0.00,5.27,1.00,0.00,0.00,Wnt,0 0 0
95037868,Aaron Connolly,IRL,Hull,,Sky Bet Championship,ST (C),27,$6.4M - $9.4M,0.69,-1.30,20.00,7.00,0.13,0.07,0.11,0.69,0.60,0.12,0.13,0.40,7.93,7.0mi,0.14,0.81,7.19,0.07,0.74,0.07,0.00,1.48,15.38,1.07,0.76,0.23,0.00,0.00,0.87,0.00,0.00,0.40,0.00,0.00,0.00,,0 0 0
2000078824,Nelson Deossa,COL,Pachuca,,Mexican First Division,M (C),27,$6.4M - $9.4M,0.14,-4.04,33.00,4.00,0.13,0.06,0.03,0.14,0.03,0.23,0.47,1.09,9.33,7.9mi,0.08,0.61,10.70,0.28,1.31,0.17,0.03,15.08,5.73,2.29,0.77,0.55,0.00,0.00,0.89,0.00,0.00,5.64,0.00,0.00,0.00,,0 0 0
2000116931,Junior Ligue,SUI,Zürich,,Swiss Super League,ST (C),22,$6.4M - $8M,0.41,2.74,97.00,19.00,0.13,0.12,0.15,0.38,0.49,0.10,0.25,0.74,6.93,7.1mi,0.30,1.08,6.28,0.15,0.80,0.12,0.03,2.63,14.13,1.30,0.76,0.27,0.00,0.00,0.81,0.00,0.00,0.99,0.00,0.00,0.00,,0 0 0
53140581,Markus Solbakken,NOR,Sparta Prague,,Czech First Division,DM,26,$6.4M - $7.6M,0.11,-2.61,43.00,1.00,0.12,0.36,0.03,0.11,0.03,0.21,0.45,1.24,9.83,7.6mi,0.11,1.12,11.72,0.45,2.02,0.12,0.09,18.45,4.64,2.08,0.79,0.47,0.00,0.00,0.90,0.00,0.00,5.64,0.00,0.00,0.00,Wnt,0 0 0
48043837,Frank Magri,CMR,Toulouse FC,FRA,Ligue 1 Uber Eats,ST (C),27,$6.4M - $7.6M,0.32,3.24,44.00,11.00,0.14,0.06,0.22,0.32,0.50,0.17,0.17,0.50,7.84,7.5mi,0.08,1.22,7.78,0.22,0.89,0.06,0.00,1.72,19.07,1.11,0.74,0.35,0.00,0.00,0.83,0.00,0.00,0.89,0.00,0.00,0.00,,0 0 0
37066573,Sem Steijn,NED,FC Twente/Heracles Academie,,Dutch Reserve Competition Eredivisie,M (C),25,$6.4M - $7.6M,0.13,-2.63,21.00,0.00,0.16,1.10,0.04,0.10,0.04,0.18,0.32,1.10,11.21,8.0mi,0.35,1.34,12.09,0.28,2.16,0.07,0.11,9.94,14.64,2.26,0.82,0.22,0.00,0.00,0.84,0.00,0.00,3.47,0.00,0.00,0.00,Inj,0 0 0
2000011613,Soumaïla Coulibaly,FRA,Bologna,MLI,Italian Serie A,D (C),23,$6.4M - $7.6M,0.04,0.05,4.00,1.00,0.16,0.05,0.17,0.04,0.05,0.04,0.05,0.42,2.96,7.0mi,0.50,0.23,5.27,0.65,1.89,0.69,0.23,14.74,3.88,0.97,0.66,0.79,0.00,0.00,0.91,0.00,0.00,4.53,0.00,0.00,0.00,Wnt,0 0 0
83169969,Tiago Djaló,POR,Alavés,GNB,Spanish First Division,D (C),27,$6.2M - $11M,0.05,0.52,4.00,1.00,0.11,0.00,0.15,0.05,0.06,0.03,0.09,0.38,2.67,7.0mi,0.00,0.28,5.09,0.60,2.14,0.53,0.38,17.69,2.29,1.04,0.75,0.77,0.00,0.00,0.89,0.00,0.00,4.02,0.00,0.00,0.00,,0 0 0
65036400,Luke Le Roux,RSA,Plymouth,,Sky Bet Championship,M (C),27,$6.2M - $9.4M,0.13,-3.28,19.00,1.00,0.09,0.09,0.02,0.13,0.03,0.19,0.49,1.42,10.70,7.8mi,0.03,1.27,11.44,0.31,1.86,0.12,0.09,11.50,12.89,2.29,0.77,0.46,0.00,0.00,0.86,0.00,0.00,4.05,0.00,0.00,0.00,ESC,0 0 0
19250980,Mauro Júnior,NED,Havre AC,BRA,Ligue 1 Uber Eats,AM (L),27,$6.2M - $9.2M,0.13,-1.17,17.00,2.00,0.09,0.42,0.04,0.13,0.06,0.22,0.18,1.96,11.52,8.0mi,0.18,1.19,15.09,0.30,1.66,0.06,0.06,7.31,16.81,2.55,0.75,0.22,0.00,0.00,0.87,0.00,0.00,4.40,0.00,0.00,0.00,,0 0 0
86067902,Diego Palacios,ECU,COR,USA,Brazilian National First Division,WB (L),27,$6.2M - $9.2M,0.06,-0.72,27.00,1.00,0.09,0.16,0.00,0.06,0.00,0.15,0.16,0.62,9.44,7.8mi,0.06,2.11,16.69,0.70,2.26,0.08,0.00,11.78,14.35,2.73,0.88,0.42,0.00,0.00,0.91,0.00,0.00,5.69,0.00,0.00,0.00,Inj,0 0 0
2000065864,Anselmo García Mac Nulty,IRL,PEC Zwolle,ESP,Eredivisie,D (C),24,$6.2M - $9M,0.00,-0.09,6.00,1.00,0.04,0.04,0.00,0.00,0.00,0.10,0.09,0.35,3.30,7.2mi,0.11,0.22,5.57,0.65,1.65,0.78,0.22,14.61,3.00,1.17,0.84,0.72,0.00,0.00,0.91,0.00,0.00,4.13,0.00,0.00,0.00,Inj,0 0 0
49038936,Willem Geubbels,FRA,St. Gallen,NED,Swiss Super League,ST (C),25,$6.2M - $9M,0.27,-0.25,23.00,5.00,0.12,0.25,0.11,0.27,0.25,0.14,0.00,0.58,7.45,7.2mi,0.42,1.41,7.29,0.17,1.16,0.00,0.00,2.07,16.72,1.16,0.74,0.40,0.00,0.00,0.88,0.00,0.00,1.08,0.00,0.00,0.00,,0 0 0
29218375,Harry Boyes,ENG,AFC Wimbledon,,Sky Bet Championship,D (L),25,$6.2M - $7.8M,0.01,-0.31,35.00,3.00,0.04,0.60,0.00,0.01,0.00,0.08,0.19,1.80,8.56,7.6mi,0.12,1.48,13.68,0.95,2.34,0.13,0.16,11.56,14.94,2.59,0.78,0.35,0.00,0.00,0.86,0.00,0.00,6.25,0.00,0.00,0.00,,0 0 0
37079095,Yusuf Barasi,TUR,Adana D.S.,NED,Turkish Super League,ST (C),24,$6.2M - $7.6M,0.38,-2.62,86.00,13.00,0.13,0.13,0.10,0.35,0.29,0.05,0.13,0.81,7.61,7.4mi,0.16,1.26,7.44,0.19,1.07,0.03,0.03,2.20,19.29,1.39,0.80,0.29,0.00,0.00,0.82,0.00,0.00,1.00,0.00,0.00,0.00,,0 0 0
